type,commit_hash,modifications,lines_added,lines_removed,lines_added+removed,diff_methods,changed_methods,complexity
other,15c81fdfc2ba4ecfbadac5a7ec73fcc61f6624bc,14.0,29.0,27.0,56.0,0.0,21.0,60.857.142.857.142.800
other,94db3ceb0c071a2d0f91f4e25e1bcd1b2285e41e,2.0,141.0,0.0,141.0,8.0,8.0,7.0
other,180f6575735c33247ed3c5a53fab4572b4dd0f3f,3.0,172.0,0.0,172.0,9.0,9.0,25.666.666.666.666.600
other,67ac248168089574248b040aee68e378991539c7,2.0,130.0,144.0,274.0,3.0,47.0,134.5
other,41bee9b70dfbe182697e32d2a8ad1f4b2885af02,2.0,58.0,0.0,58.0,3.0,3.0,253.0
other,eec5b4a8c942d6468d1f6ba389185116228de63d,1.0,11.0,19.0,30.0,-2.0,5.0,104.0
other,5e62ed01a7e3e04e5411cee897815e7231335619,2.0,7.0,10.0,17.0,0.0,1.0,57.5
other,27c6e69c82a8252aed664b4ae6e09e5627778586,6.0,335.0,63.0,398.0,21.0,49.0,72.0
other,32b7675b726a1ca62f5080581f6daaf9b7c6a48e,8.0,197.0,200.0,397.0,-3.0,40.0,55.125
other,e74e3f3bf744ef7f4d8ee724a7cf2347e486cfab,11.0,139.0,193.0,332.0,-7.0,44.0,8.881.818.181.818.180
other,53ba84f06d7a2e8f209257a3d013af71757157e3,1.0,309.0,328.0,637.0,-1.0,35.0,21.0
security,a8327d121b9eeb3b61ae63f06095d423936a5da2,2.0,270.0,97.0,367.0,9.0,30.0,42.5
other,6ffd38e92898d4f02f9a8e5d8ca638bad297fbf9,10.0,615.0,12.0,627.0,90.0,104.0,68.7
other,117ebac9e235cf9e614237cd6c246d0dac5e0142,4.0,12.0,14.0,26.0,0.0,5.0,46.5
security,01d683637d29d804fdeadae68651b0dcb4a923ee,1.0,2.0,2.0,4.0,0.0,2.0,58.0
other,0ad37cede4624e3d4764c400b1b46fc195420941,20.0,241.0,238.0,479.0,0.0,147.0,38.0
other,4d068212aa1d0bcf0afc45b41a272c772a5b955c,12.0,65.0,133.0,198.0,-2.0,11.0,39.0
other,b78030a630dc0b757d77e8565241f984e11feaf8,2.0,2.0,2.0,4.0,0.0,2.0,77.0
other,1302835928112c85bf427702847ed5fe1c77f9fe,1.0,37.0,2.0,39.0,1.0,1.0,9.0
other,a21a3d38e362626381e0a47cc9fbd349b31b0449,1.0,2.0,2.0,4.0,0.0,0.0,36.0
other,6184a7f5cf2a1d97072aaccb9fc00e08003848e3,5.0,386.0,20.0,406.0,19.0,33.0,30.2
other,29ad4ba943710033124a6574142346b5646549c7,2.0,76.0,26.0,102.0,0.0,4.0,30.5
other,e362aac2fc19a81c10350796dc8a441cbadfdf47,2.0,37.0,1.0,38.0,2.0,3.0,38.5
other,090b2a1c2c130183ecfa6b88b2ebd1acfbe27123,2.0,4.0,2.0,6.0,0.0,1.0,103.0
other,986b6b65bac1d825b1c09079625f50dbd67a1e32,1.0,1.0,3.0,4.0,0.0,1.0,42.0
other,a89e492c108bbd5f68f73149aa38de61ffb77118,1.0,1.0,0.0,1.0,0.0,1.0,144.0
other,28a2695e2b5e73550baf4c0cc34b318a2be69e6e,1.0,10.0,9.0,19.0,0.0,2.0,144.0
other,9abf80c98ec19a4d195ba49e3f450b095f1ccff7,4.0,66.0,35.0,101.0,1.0,7.0,47.5
other,cbd185f592f59c23a650635041761199f12ce64f,2.0,24.0,17.0,41.0,0.0,2.0,205.0
other,d95341bb7bc13ee2a4c7a08d6c7f9944a8a51ae3,5.0,220.0,6.0,226.0,15.0,18.0,102.0
other,7a3bb19ea44f6771a20d3f5c323cc8bd15d73a56,1.0,1.0,1.0,2.0,0.0,1.0,48.0
other,d003dec9ac1fa325bd5ecd3408b14eb81670a253,1.0,3.0,1.0,4.0,0.0,1.0,15.0
other,122e99980d6f16ba4f13fc99135603600cf4823d,4.0,18.0,5.0,23.0,1.0,5.0,30.0
other,eef290de39fbed723b666dd0ad9cab1dc5553845,11.0,108.0,108.0,216.0,0.0,76.0,5.354.545.454.545.450
other,41e6e51a8bb8575bb4a78223797e78ae5e9b251f,2.0,4.0,3.0,7.0,0.0,3.0,67.5
other,7ec881f29b1ee6f7f210c36919720c9f43a06243,4.0,482.0,34.0,516.0,6.0,12.0,11.25
other,64b607fc113cec3c18d04574ee1c024192d8cc43,16.0,166.0,84.0,250.0,14.0,42.0,693.125
other,9678a24611cc732fd4fbb7c1e47c78382db878ff,2.0,37.0,0.0,37.0,2.0,3.0,82.0
other,426c11de7b411bd47e9ef5ba3ce08d8589a8a88c,3.0,571.0,69.0,640.0,30.0,35.0,42.333.333.333.333.300
other,f6617dd103dff6d494fce6ff9df95304375e862d,10.0,98.0,42.0,140.0,0.0,6.0,30.6
other,23602a85461e8deab52d2c943316ab5ab9f62369,1.0,4.0,1.0,5.0,0.0,1.0,38.0
other,a5535bd913324a2e0be4526f2d7129618e36bdde,1.0,2.0,2.0,4.0,0.0,1.0,76.0
other,c0c73046bb998beee981431ad9f24968966d63a2,3.0,4.0,6.0,10.0,0.0,2.0,29.333.333.333.333.300
other,b72c9567df964696afdf4335b9456c28d017afde,16.0,489.0,54.0,543.0,29.0,50.0,643.125
other,9eb307e586adc21ffaf90bb640da0bdd725b106c,4.0,622.0,13.0,635.0,47.0,48.0,32.25
other,424bd58b21379f4300d5aa7c9b2f2834d6bd6d11,6.0,738.0,2.0,740.0,40.0,40.0,25.0
other,6648193cbd7c6c1901a0a3133369a4d6088bb7a7,3.0,134.0,0.0,134.0,1.0,1.0,25.333.333.333.333.300
other,a4a79586d8aec87344ef81c0a46fcb3c8b61ce88,1.0,1.0,1.0,2.0,0.0,1.0,112.0
other,d8eb48aa55c34a25b581fa29f401cfe350d49de2,11.0,149.0,154.0,303.0,0.0,61.0,7.054.545.454.545.450
other,92b6f571d7f28c8c17bac39a56509fa82cf3cbc7,2.0,117.0,63.0,180.0,8.0,13.0,52.5
other,1962206a01ada5b0edbaa13f2a9841d83937c27e,4.0,250.0,81.0,331.0,11.0,58.0,123.75
other,767051119d7f2238b8520bdf090d3455d7e24239,2.0,1059.0,2.0,1061.0,78.0,79.0,130.0
other,3820b5c3355a0d5e48691c43481c6201a033a62c,1.0,1.0,1.0,2.0,0.0,1.0,146.0
other,c3bc8e25c831be4a844569ee431ef4dda60115ee,1.0,1.0,1.0,2.0,0.0,1.0,47.0
other,5f1ab03cd58eac2afcc01146f425cc3e533358b3,1.0,1.0,1.0,2.0,0.0,0.0,43.0
other,5991ab1ecb9ea0b31826bab38ec855a893475562,4.0,24.0,13.0,37.0,1.0,5.0,54.0
other,12f858caac6b9215b7d3cd84a781c812fae6c2bb,4.0,52.0,44.0,96.0,0.0,23.0,131.5
other,b1091b3f552a7badb7bf90faa68cfcc699845c94,2.0,32.0,15.0,47.0,0.0,8.0,61.0
other,112f020c411c9d14f34e480b98325777b25a7434,4.0,6.0,103.0,109.0,-12.0,19.0,131.25
other,ddac0083db1f4d8fccf68c23254751c4167565a1,4.0,54.0,9.0,63.0,2.0,7.0,71.25
other,f80b1f3a4a6a5ba3fa0366e8de425c5e229b6c5d,11.0,2749.0,845.0,3594.0,133.0,252.0,10.763.636.363.636.300
other,40c2e6aec09d139a4e96b45856020a5b324b01ef,5.0,12.0,14.0,26.0,0.0,4.0,80.6
other,8f1bc30cd1e821b8b3745502a0f442f54cdebce8,1.0,10.0,10.0,20.0,0.0,1.0,146.0
other,9cc7a5219f8f88bec35a073feab96abab4a9b42f,1.0,4.0,0.0,4.0,1.0,1.0,41.0
security,36cff8b86438a3b0f3bd3e701b374a1404a9168d,4.0,83.0,21.0,104.0,5.0,11.0,58.5
other,8d4230b78d283924842edbe963b10cfb43737338,1.0,7.0,1.0,8.0,0.0,2.0,150.0
other,bf47e69d3d32dba720c743aa2134be7739a8c293,1.0,1.0,1.0,2.0,0.0,0.0,52.0
other,1ef2c93ec134234e72abe254b1675bf4236f2300,4.0,37.0,80.0,117.0,-1.0,10.0,5.0
other,23d5851ebdb4d2f3aee160a19c3b9d1cb4b23999,11.0,308.0,188.0,496.0,5.0,67.0,6.954.545.454.545.450
other,39903819e93baa3e881dfd1e2e8b12cd31af5b81,1.0,1.0,1.0,2.0,0.0,1.0,20.0
other,c27e0fdc165282f1c64648bdae2a51ed10f14d40,11.0,298.0,216.0,514.0,5.0,56.0,779.090.909.090.909
other,83090befcca69b44c257b96afb519ca66282ca63,15.0,513.0,20.0,533.0,25.0,45.0,45.8
other,712e56de25c8c212d8c85c6b316faeb8789d731c,2.0,2.0,3.0,5.0,0.0,1.0,106.0
other,da1d7f23ea206d3ba96c228343d08df6f4abc3e0,4.0,310.0,3.0,313.0,21.0,24.0,30.75
other,bfac340626520863aeaeb079dee1dcf3769de2f6,3.0,20.0,3.0,23.0,1.0,3.0,61.666.666.666.666.600
other,b3ecd1e4e34d191941b152d7e7c4cb08e1c0201e,5.0,39.0,38.0,77.0,-2.0,13.0,29.4
other,a3ce2d33e6318e6d7cc1ef50000a2f8f5727b46c,2.0,65.0,0.0,65.0,2.0,3.0,60.5
other,7028195274f67d2c72f4c5ee472d0dcd6a97c1e4,6.0,47.0,18.0,65.0,4.0,14.0,135.5
other,38d57953ee7a22a6f87d97ed15e69f17abb2c16f,4.0,62.0,6.0,68.0,6.0,8.0,61.25
other,ac5583b24b25fa23c8f035a6380eaaef523eea68,2.0,0.0,5.0,5.0,0.0,0.0,128.5
other,de619f429f4b07f8cbbb04eca912ea818aa6c102,4.0,46.0,2.0,48.0,2.0,5.0,64.0
other,973cc9338ae5ecad033427a637e91565bcfd3465,25.0,540.0,1037.0,1577.0,-34.0,256.0,35.08
other,2a9f9fd92f571115ab92c6a50160cadf59d5a8e3,8.0,42.0,47.0,89.0,-1.0,23.0,67.75
security,91c2c7bfc70186c82950a8db2536f8d7383da20e,2.0,10.0,1.0,11.0,1.0,2.0,26.5
other,b44760ac64862a09bc95d82503a32e15e45a8cf7,2.0,140.0,63.0,203.0,1.0,14.0,24.0
other,b16c9f29a8e21c77368f9970db862ad8f7af9f5e,4.0,39.0,15.0,54.0,1.0,4.0,12.75
other,b6b3d1f2fc405bcd7b616a5f36b2af9c66ac53fc,2.0,7.0,1.0,8.0,1.0,2.0,21.5
other,3a4c135529929975691ae4a02bb3bd80014bab1b,10.0,154.0,132.0,286.0,-1.0,45.0,58.7
other,aaf2695b00dfd69df6fd915ba16665eee8c1962d,1.0,3.0,8.0,11.0,-1.0,3.0,158.0
other,fb93a578ee074542fd2beefb1ab63be86fed83ae,2.0,10.0,2.0,12.0,1.0,2.0,18.5
other,b36761b7dd5a0743ec5d89fb9adc36b602cc3b4b,2.0,125.0,11.0,136.0,5.0,7.0,7.0
other,c37660973807a2120e7af27462f6a83e00af16d5,1.0,33.0,0.0,33.0,1.0,1.0,345.0
other,84f9a172f93b041e482003bd6b5b080513c23c91,5.0,47.0,31.0,78.0,2.0,25.0,60.6
security,e2770dc2d3a166db7b3397fdec0142ed85573c33,1.0,4.0,4.0,8.0,0.0,4.0,20.0
other,6d9f9cbdf8069e504cb58908db23b4f327d1826c,2.0,47.0,3.0,50.0,3.0,4.0,203.5
other,494afc1969626baf8fa6063cc8864bbae394cb63,1.0,1.0,1.0,2.0,0.0,1.0,136.0
other,02bfad2945466fb8a30bbfbb0e9f81e77f043e98,1.0,1.0,1.0,2.0,0.0,1.0,45.0
other,5ca07ed95569047e89cd9ae7d4b7c0908950a88b,2.0,6.0,6.0,12.0,0.0,5.0,22.5
other,ea13e5ec97e5c8a25cff17612648bed95a5f8f57,12.0,537.0,0.0,537.0,27.0,27.0,30.833.333.333.333.300
other,4c1436b3d6e6a7f9722bbcaa4d9a286747168ec0,2.0,6.0,1.0,7.0,0.0,2.0,88.0
other,9a35caf73356aa9a0142f5c5a0c50fde60d6ae02,2.0,2.0,2.0,4.0,0.0,2.0,37.5
other,a1c0872a3407c947ec2ca7b88e96410f003d6c15,3.0,98.0,11.0,109.0,4.0,6.0,16.0
other,83e42cb9288896f88c934faa116b89165b3b9689,3.0,115.0,53.0,168.0,4.0,48.0,37.333.333.333.333.300
other,7bb06e78bac05e0e24c6ea81b34aa11f498ad61f,8.0,250.0,266.0,516.0,4.0,33.0,48.875
other,3a8967322d06ff2d8445aa277ae103653adf4eee,1.0,1.0,1.0,2.0,0.0,1.0,151.0
other,a53cecf5bfb934fbe0e5d8bac20079179d92e99e,1.0,2.0,1.0,3.0,0.0,1.0,151.0
other,7d5c42a1b2d331826c3ae44ec86749e5d1ed78c6,5.0,61.0,0.0,61.0,6.0,7.0,90.6
other,f835806590c92b4c1ea7715da09de5f427df96b9,1.0,26.0,18.0,44.0,-2.0,9.0,151.0
other,802b77399480cb8f63c4493fcfd16754caaa2aee,16.0,242.0,633.0,875.0,-17.0,127.0,479.375
other,a87147e65424df05b7d7829555eef1220dbf4633,3.0,7.0,1.0,8.0,1.0,3.0,63.0
other,94f9a1719cc420be061b16e2da03258552c5060b,2.0,18.0,1.0,19.0,1.0,2.0,110.5
other,e3bac1e4a35f6b989617957332ef1ca5064a9365,2.0,38.0,11.0,49.0,1.0,9.0,71.5
security,bd055d30478c99b2307c275e9d47902c701df0c3,1.0,1.0,1.0,2.0,0.0,1.0,43.0
other,6171f554512ce314d5b7008fc660a1697887581c,4.0,26.0,21.0,47.0,0.0,6.0,87.25
other,2e3a253a5c7b4bcbdf9836575103ef86c6036eed,1.0,1.0,1.0,2.0,0.0,1.0,165.0
other,cdd71f1bbd32f20d63d7100787b91c327d1b5b0c,44.0,91.0,97.0,188.0,0.0,51.0,4.611.363.636.363.630
other,1d9bb81ecdaf4fc568383d3ae0937105dd6fd9cf,1.0,20.0,1.0,21.0,1.0,1.0,136.0
security,6afd57683c651ece727e26be454f6310812a205a,6.0,14.0,13.0,27.0,0.0,10.0,21.833.333.333.333.300
other,9bba277483bdb61aabf85143062194e76ef460b8,2.0,104.0,0.0,104.0,4.0,4.0,3.0
other,a8a39be3f68e76589f209b99a38644f6e685b792,2.0,4.0,6.0,10.0,0.0,5.0,3.0
other,44300bdf378e70b00cf3dcab5c1ad74365ba9b53,1.0,10.0,0.0,10.0,1.0,1.0,97.0
other,3469c11d3fc2f8ad5b01bc401724082a374da7f3,2.0,4.0,4.0,8.0,0.0,2.0,13.0
other,543b335640cc3feff84643f04447164ec5cc3d52,1.0,66.0,0.0,66.0,2.0,2.0,3.0
other,bdb5c2f4e96fb2dd6dbd77dfe7aebe1634649d42,4.0,47.0,13.0,60.0,3.0,9.0,176.25
other,97a01311da455eb392aea2149571de88cbfd9259,3.0,122.0,44.0,166.0,7.0,31.0,25.666.666.666.666.600
other,aa7e7a751c8e0096e18f792f3a737ed21d265ead,3.0,44.0,2.0,46.0,1.0,2.0,43.333.333.333.333.300
other,1ae96798cbe80e71a4c9a79200a52d477275d323,2.0,12.0,16.0,28.0,0.0,5.0,34.0
other,c5f1ebac2e35b30fbc22926d18d899827eec8db3,3.0,569.0,483.0,1052.0,-2.0,98.0,85.0
other,51b90a6b5c34c0368cdc688058f3b63161e8b7b4,1.0,2.0,3.0,5.0,0.0,1.0,55.0
other,8f7f3b29a73e3e7dcdef893a2094aa47e2951046,2.0,15.0,0.0,15.0,1.0,2.0,67.5
other,3ae7f7f9668a7948e61fbca9dd4006efd30d5711,14.0,497.0,891.0,1388.0,-16.0,64.0,32.142.857.142.857.100
other,8a43a253358474a8ba1599f480de6244714f7cea,1.0,0.0,1.0,1.0,0.0,1.0,8.0
other,6a2242ce3077291ee4311a91bf69df08cb15e678,10.0,891.0,0.0,891.0,40.0,40.0,6.9
other,5641d02a8d03afd8878b8f7a58a85fbad81e07fe,2.0,49.0,3.0,52.0,2.0,5.0,4.0
other,baba1c090dde4d2e40479d9178bdcecafa76daa5,7.0,54.0,20.0,74.0,2.0,8.0,11.442.857.142.857.100
other,30b0fd62d297319a8b7d862af4e2d91864de3f6d,1.0,1.0,1.0,2.0,0.0,1.0,116.0
other,0c837a4f1c82e57652a03241c96a78148104f3e7,2.0,84.0,38.0,122.0,4.0,17.0,125.0
other,ea9103a2433b9c15b69888f20db0bc629f139d87,1.0,45.0,0.0,45.0,3.0,3.0,3.0
other,22bb048e13850e0fe8a7987910002126326b1dd5,1.0,56.0,0.0,56.0,2.0,2.0,4.0
other,4c77a1cc53cc2cdaa318eaa76f010cfb63e7bb91,1.0,62.0,0.0,62.0,2.0,2.0,3.0
other,f7c3bad89feda8a6b380c2df732fdfd762f92175,8.0,390.0,200.0,590.0,7.0,23.0,3.625
other,1ba78fa29d1c0667bf7fb5efac2a9898d1d98b43,1.0,89.0,12.0,101.0,3.0,8.0,22.0
other,2ec2027fc00e24a83cd7bb7fef8b11e7c751bc13,3.0,45.0,0.0,45.0,0.0,0.0,32.333.333.333.333.300
other,91f36c75af70af01b790cb1d97a3ece66f8318c0,1.0,68.0,68.0,136.0,0.0,6.0,6.0
other,3226432039b31c731faeccccfe92a85853bd487e,1.0,6.0,9.0,15.0,0.0,1.0,135.0
other,e31b7377638b8d36be9b584e757814afc259748a,4.0,185.0,49.0,234.0,12.0,20.0,29.0
other,b398a4073dc098ae44c2019618a07a5469b96b67,3.0,34.0,0.0,34.0,4.0,5.0,54.333.333.333.333.300
other,8f6a21e864bf9059b70845f9c0d8837be997bc74,1.0,1.0,2.0,3.0,0.0,1.0,97.0
other,84ba90faf8ecfa80ecaaf4292caa9db568804d8d,2.0,66.0,0.0,66.0,2.0,3.0,8.0
security,f6a46b8992e486fb881b77c2fd533dc4d71dfd5b,2.0,40.0,1.0,41.0,1.0,4.0,62.0
other,95ea889b5bfa3e343b81ff21db474dce334884e8,1.0,61.0,0.0,61.0,3.0,3.0,9.0
other,1a1cc18f26c381f405d62f5b9262b3113736d014,3.0,56.0,63.0,119.0,0.0,6.0,16.666.666.666.666.600
other,5648a6868d64ac0f7e25550d2d78516ba78eafa3,1.0,3.0,1.0,4.0,0.0,1.0,97.0
other,efc791b84afa4d6a6083e0913dc550c8698d1f73,1.0,1.0,1.0,2.0,0.0,1.0,82.0
other,9e233ca544cf0475bfed689d25555331a8d1145c,3.0,3.0,6.0,9.0,-1.0,2.0,27.333.333.333.333.300
other,ed70981925e64fd0cb593d09bdd401ea4ea19848,5.0,16.0,13.0,29.0,0.0,5.0,144.4
security,3bf2e371228351e35bec1efd04ef89129fca0dc6,2.0,7.0,8.0,15.0,0.0,1.0,113.0
other,4eaa9b5b703bfeb7a6a0cafc9606d4f0b04cf2cb,1.0,1.0,1.0,2.0,0.0,0.0,57.0
other,53b9f84cb694a6267373b1fdd6d2144a6f05b68b,7.0,17.0,78.0,95.0,-6.0,15.0,21.571.428.571.428.500
other,630fd7fb080ba4843a459b9833e8649a30d8a45b,1.0,45.0,2.0,47.0,2.0,5.0,82.0
other,900a0d3d409b3dc20caff73cf61bc279a00fbab2,2.0,99.0,10.0,109.0,1.0,4.0,81.0
other,22a03b59fac9fa58cb59a6f240c8280a2a1eb801,14.0,108.0,189.0,297.0,0.0,38.0,69.0
other,d017be5b0042d2142d9b541c1403aa393c2c7fdd,2.0,42.0,0.0,42.0,2.0,3.0,63.5
other,9abfde9e5ad7c67ddad907c55bfb2378bc65082c,5.0,311.0,128.0,439.0,9.0,48.0,76.2
other,0676d8b1733589a869098b9980118644b3bade4f,18.0,68.0,44.0,112.0,1.0,23.0,4.705.555.555.555.550
other,271cc7b632ace0ce5770725d38abb2413af5410e,21.0,263.0,179.0,442.0,3.0,82.0,4.423.809.523.809.520
other,d30c48a1943f165cbd18a33b629b15434079a15a,5.0,17.0,18.0,35.0,0.0,14.0,129.0
other,2bf8aeb420ff7ccfa19b19934487960c43f70cb9,2.0,47.0,6.0,53.0,2.0,5.0,209.0
other,73aaaeecae3a499ed572bcd76516d3881f973bb3,2.0,11.0,19.0,30.0,0.0,3.0,168.5
other,1ce14dad4610c4a25929ffd33b3064306bc06239,1.0,1.0,1.0,2.0,0.0,0.0,7.0
security,d111f4cd19d3d69558dd2186d778efb69b90b1e3,7.0,23.0,23.0,46.0,0.0,10.0,28.142.857.142.857.100
other,84312bd93f895641f90900952dba6bb48d0b247e,11.0,57.0,42.0,99.0,15.0,7.0,25.545.454.545.454.500
other,9fcb67db2f20bcd6a2f7f870e3fc6f5f89589262,18.0,260.0,213.0,473.0,0.0,67.0,33.888.888.888.888.800
other,d614f056145d07cfa77140f03027f385afe57c85,1.0,0.0,1.0,1.0,0.0,1.0,25.0
other,a68b85f7ef704dbb6804b0fea97552897a18fc8f,4.0,40.0,34.0,74.0,1.0,14.0,83.75
other,8ad79965defd8a6630e78c87ad02059040b3842a,2.0,164.0,334.0,498.0,0.0,39.0,119.5
other,8f49f0e0147d9158ea635d8a22b17911719d0c6b,4.0,26.0,6.0,32.0,1.0,5.0,71.5
other,ce424f32fa1eacde71152663fa490e3276a45100,1.0,28.0,26.0,54.0,0.0,15.0,107.0
security,8fee1602bc57eb8b9b8b7302846a2570d0944c4b,1.0,10.0,4.0,14.0,0.0,1.0,6.0
other,ee2ed56c9ad4563f5713ff0f572a5454af16901d,5.0,61.0,31.0,92.0,3.0,16.0,127.4
other,c85153e6a6a2fd93d17dcb18352b42698cf7d814,2.0,26.0,6.0,32.0,0.0,5.0,72.0
other,80cb022e49e63cbf304654f41153d5d4fd2cde50,1.0,5.0,4.0,9.0,0.0,1.0,82.0
other,cc38140be4c7e41330cf7749c3eeba23c85f9522,18.0,505.0,263.0,768.0,13.0,161.0,51.111.111.111.111.100
other,069dda77b17f25770e68f4460c27d1c0da8d0f3d,7.0,324.0,327.0,651.0,6.0,68.0,6.585.714.285.714.280
other,c536a8db8d7638ac5b967cfb9fa8308fb7bf26e0,3.0,9.0,23.0,32.0,-1.0,6.0,8.033.333.333.333.330
other,0466edb4ad41c8549ca6bd7be16b064274bce4c7,6.0,14.0,6.0,20.0,0.0,3.0,53.166.666.666.666.600
other,5ddcdf54828b8543613d2a07da1139cc4c20ea72,5.0,134.0,84.0,218.0,5.0,19.0,60.4
other,73a06499537e700fe10a9465cea53b583b91a0fc,5.0,176.0,34.0,210.0,5.0,12.0,23.4
other,c26f9af0489869a9e1873ed5010c65f8464cff26,8.0,42.0,32.0,74.0,-1.0,19.0,66.75
other,1044d9eea21d8be54c195fff75ca0a7b9bba79b3,12.0,158.0,67.0,225.0,0.0,44.0,9.283.333.333.333.330
other,853b4e35f1ddbf3c5db1d91c7ff02c2d979da86f,5.0,50.0,3.0,53.0,1.0,3.0,60.0
other,329750f91730982a02e9f0732e5d1d84eaa97db7,12.0,97.0,84.0,181.0,0.0,45.0,9.508.333.333.333.330
other,7e28b1d6b6834879556b9c3caa62e49e428351cc,14.0,138.0,235.0,373.0,-10.0,51.0,89.5
other,a5b7c3b2f31164e20bc3a19187182af57bd3a330,14.0,249.0,151.0,400.0,0.0,48.0,54.5
other,770a1f954dfbd1b956ffceaf67c38f10a4de4401,3.0,11.0,7.0,18.0,0.0,5.0,37.333.333.333.333.300
other,b057ad2418fd2d74656d1f56fe44474266b47ac0,4.0,56.0,56.0,112.0,0.0,29.0,37.75
other,022173a44406f1492c674dc9450423581a21d675,10.0,57.0,40.0,97.0,2.0,27.0,109.6
other,da7ef589e1ce8a7a0c9df1922285b69098495382,2.0,7.0,28.0,35.0,-1.0,5.0,9.5
other,c908bfbcf66e6e27a5c9f708e6a52cd883015346,3.0,211.0,321.0,532.0,0.0,136.0,113.0
other,7f3d9b43b79c96cccd2ae42ff216fd4b1f316a73,1.0,1.0,2.0,3.0,0.0,1.0,164.0
other,550c5e3865bea137fbf6a9c2693542edf34fc69e,2.0,9.0,26.0,35.0,0.0,3.0,48.0
other,bdf42b20e88e6dd390448c5e7dbb299e8757d955,3.0,41.0,17.0,58.0,1.0,4.0,19.0
other,b7542587b8e90aa4472d4d9e4b74a72ca0c42cb4,5.0,97.0,28.0,125.0,4.0,8.0,139.0
other,0ee2cc330abf0658814d77b89999e7dc3a85aab9,3.0,80.0,22.0,102.0,14.0,22.0,81.0
other,520d9fc2bc6b251a998b58794070f8bebee9d682,8.0,207.0,56.0,263.0,9.0,23.0,54.625
other,c3e8a5d326f026ba6af20d0bf7da41c005ff1915,3.0,11.0,14.0,25.0,0.0,3.0,42.0
security,38ea820a73eb318254e9722653aac8878598c266,2.0,9.0,3.0,12.0,0.0,2.0,44.5
other,63d4dfaaa622d4cce72a09cdeead267afa3453a6,14.0,728.0,689.0,1417.0,3.0,121.0,22.357.142.857.142.800
other,7bfcaa60e2d27f6861f94b41d8a1ac30ae0716ff,16.0,49.0,68.0,117.0,0.0,41.0,564.375
other,e19326c0337758817e5879f9e1bef452d27f9a4a,3.0,189.0,1.0,190.0,15.0,15.0,6.666.666.666.666.660
other,0b677ac70d37f9064d3a0c0914794f60f66d64be,9.0,151.0,101.0,252.0,3.0,36.0,2.688.888.888.888.880
other,92e427d7c66091c9731afd02f83f2d4ba08dc395,2.0,9.0,2.0,11.0,0.0,2.0,51.0
other,786423c8c2d6c9154c5dc4fac0caeb7fbe282220,4.0,4.0,4.0,8.0,0.0,0.0,31.25
other,1ad3b6d7499160075f4482b4788a07359ffd7932,2.0,22.0,0.0,22.0,2.0,2.0,43.5
other,5b6f64a46220911466350202ae974f167497225a,7.0,71.0,60.0,131.0,1.0,9.0,100.0
other,112dcc40900d503ea7e416e0da0a8fd9b08a9c17,8.0,118.0,31.0,149.0,8.0,17.0,85.875
other,9146c579dd9110d0028144c59515da9be1ce7108,4.0,137.0,176.0,313.0,0.0,23.0,80.25
other,322438f8b034ed7b36495ca6b15b71bdee46663c,3.0,32.0,56.0,88.0,-1.0,5.0,27.666.666.666.666.600
other,2d47bc2631048fc713dbc7dbb6e7603619fce776,1.0,12.0,0.0,12.0,1.0,1.0,332.0
security,e920196fbd71822fc284ab76204bf75f95d3265a,15.0,330.0,301.0,631.0,3.0,38.0,53.2
other,b60875421b0f67575970b6b63582b7e5e31c4a06,4.0,53.0,17.0,70.0,2.0,10.0,82.75
other,6e373d870e1be071cd67c350928e44745c72f499,4.0,4.0,16.0,20.0,-1.0,2.0,43.0
other,da484932625ab15681e469c1680b6371b8f67080,4.0,42.0,103.0,145.0,-3.0,14.0,53.25
security,c51382a430a2adb8a29cb59976af76b2cb48e386,1.0,7.0,1.0,8.0,0.0,1.0,81.0
other,a9b4ec6bb771472136fb86562ab4a3d9baee0390,6.0,9.0,9.0,18.0,0.0,0.0,36.0
security,986fa834238821709311c1dce738225740dff81f,1.0,1.0,2.0,3.0,0.0,1.0,25.0
other,996e9c95bdcafd62e84c79c512d6ccac65c30758,17.0,49.0,38.0,87.0,0.0,1.0,5.823.529.411.764.700
other,aca1ff99afc235702f3189447eeadcbf15d5dda7,1.0,0.0,4.0,4.0,0.0,0.0,70.0
other,09e734c81219d5ffeb5e0d2b42206d863df4aba2,3.0,7.0,38.0,45.0,-2.0,3.0,91.0
other,9db4b86e7559859d86b2c42964879eb1a878894c,6.0,112.0,107.0,219.0,0.0,36.0,42.5
other,ad1286a09b884d378bbf932bc00e0963c7633317,3.0,280.0,21.0,301.0,8.0,27.0,7.533.333.333.333.330
other,307c7a144afc1262237ab6401a3f3f3b2491a124,13.0,170.0,129.0,299.0,-3.0,49.0,5.538.461.538.461.530
other,9546527a1c34400a0020f50fe58ffd1f109800ab,11.0,55.0,54.0,109.0,-1.0,28.0,6.045.454.545.454.540
other,fa42933c783271d21505a5101b5bef61576c335c,8.0,41.0,11.0,52.0,3.0,8.0,88.375
other,8f9e50686d16c357060e49ae9a0ccf54c4a59064,1.0,33.0,2.0,35.0,0.0,0.0,6.0
other,e9b5bf2a1dd8c50a919846713eac16d6be35d715,13.0,24.0,24.0,48.0,0.0,15.0,6.676.923.076.923.070
other,617641d7d77e0334b41486d0519e169194c834f4,2.0,15.0,68.0,83.0,-3.0,5.0,40.5
